type,beta,h,m,q0,q1,p,err,complexity_p1,average,replicon,entropy,computed_m
small M,161.2390392181037,-0.12345485126212018,0.001,1.0269937321566045e-6,1.026993732164668e-6,1.0,9.343905808376211e-7,-3.122502256758253e-17,161.2388691566889,3.7439619041922776e-5,0.0014077552062920391,0.0009999999999911308
small M,162.07016828623824,-0.1236507456314489,0.001,1.0272842432139684e-6,1.0272842517413281e-6,1.0,9.506364877570796e-7,-1.0169816377914032e-16,162.0699972514963,3.704583452922302e-5,0.0013405773648740918,0.000999999999990882
small M,162.90129735437282,-0.1238488815207341,0.001,1.0275857189330633e-6,1.0275947182808103e-6,1.0,9.437428212843572e-7,-1.8171228410857054e-16,162.90112534161335,3.6658055306939645e-5,0.0012730541364783382,0.0009999999999997693
small M,163.73242642250736,-0.12404922479826616,0.001,1.0278798845571349e-6,0.000711266367937412,1.0,9.928472761646588e-7,0.0005416363709514441,163.7322534331314,5.361482132663544e-6,0.0012051855206115306,0.0009999999999997435
small M,164.5635554906419,-0.12425174201720493,0.001,1.0281758037593049e-6,0.0007440525293055725,1.0,9.856372163580013e-7,0.0005053820908725857,164.5633815230225,8.128658215071512e-6,0.0011369715175197602,0.000999999999999391
small M,165.39468455877648,-0.12445640040453168,0.001,1.0284734808495591e-6,0.0007669889444067937,1.0,9.770909839052014e-7,0.00046618966244591897,165.39450961127523,1.003686473586645e-5,0.0010684121272059102,0.0009999999999997773
small M,166.22581362691102,-0.12466316784270132,0.001,1.0287729201291872e-6,0.0007852642801456853,1.0,9.770708402091265e-7,0.0004246476748185331,166.22563769787808,1.1535136387282199e-5,0.0009995073496721109,0.0009999999999997621
small M,167.05694269504556,-0.1248720128533164,0.001,1.0290741256448827e-6,0.0008006444195338836,1.0,9.71101338783597e-7,0.0003810794323308648,167.05676578281972,1.2777381930414029e-5,0.0009302571849207873,0.000999999999999407
small M,167.88807176318014,-0.12508290458131008,0.001,1.0293771001401655e-6,0.0008139917273317651,1.0,9.98244753342126e-7,0.0003357003240569156,167.88789386608923,1.383905675387821e-5,0.0008606616329540941,0.000999999999999462
small M,168.71920083131468,-0.12529581277960467,0.001,1.029681844299308e-6,0.0008258035112872304,1.0,9.6879330974191e-7,0.00028866850783683005,168.71902194767614,1.4763752996637253e-5,0.0007907206937742099,0.00099999999999943
small M,169.55032989944925,-0.12551070779419987,0.001,1.0299883491582525e-6,0.0008364027797407909,1.0,9.933439667604625e-7,0.0002401072625506438,169.55015002757358,1.5579614721741515e-5,0.0007204343673831992,0.0009999999999995082
small M,170.3814589675838,-0.12572756054971262,0.001,1.0302965954963536e-6,0.0008460094297803166,1.0,9.974518529112442e-7,0.00019011665260545486,170.3812781057782,1.630572951208426e-5,0.0006498026537830569,0.0009999999999997355
small M,171.21258803571837,-0.12594634253533382,0.001,1.0306065593604848e-6,0.0008547836542173867,1.0,9.508850205710056e-7,0.00013878031076140318,171.2124061822885,1.6955846192575458e-5,0.0005788255529745497,0.000999999999999715
small M,172.0437171038529,-0.12616702579121247,0.001,1.0309180705842213e-6,0.0008628487231344098,1.0,9.789115312121424e-7,8.616969708685925e-5,172.04353425715502,1.7540340366314287e-5,0.0005075030649554085,0.000999999999999279
small M,172.87484617198749,-0.1263895828951913,0.001,1.0312309384513296e-6,0.0008702969529873856,1.0,9.606262621636499e-7,3.234692974217186e-5,172.87466233043673,1.8066973688366205e-5,0.00043583518972168875,0.000999999999998318
small M,173.705975240122,-0.12652367053292715,0.001,1.031424428399256e-6,0.0008750477361881831,0.9976299744209784,9.372391232255542e-7,-2.2633245770687857e-5,173.39055816849444,1.8277930353404662e-5,0.0003911740780327168,0.0010000019503016372
small M,174.53710430825657,-0.12652845768264787,0.001,1.031407269208006e-6,0.0008765658526728353,0.9919133770778816,9.400426532410538e-7,-7.87220389278471e-5,173.4524338729631,1.809895919482568e-5,0.00038578762380588397,0.0010000020112164454
small M,175.36823337639112,-0.12653304221697725,0.001,1.0313904806463846e-6,0.0008780508571871132,0.9862765196618047,9.427757745818925e-7,-0.0001358755618159908,173.51257683522658,1.7922366167205798e-5,0.0003805270515441009,0.0010000020698526218
small M,176.1993624445257,-0.12653743338249201,0.001,1.0313740517477511e-6,0.0008795037992219798,0.9807173442447237,9.454422269684534e-7,-0.00019405402122304864,173.57104998134483,1.774811527229868e-5,0.00037538827146601367,0.001000002126308208
small M,177.03049151266023,-0.12654163993606823,0.001,1.031357971977354e-6,0.0008809256838590896,0.9752338758026049,9.480455487384548e-7,-0.0002532211043243396,173.62791338087015,1.7576171068051525e-5,0.0003703673676339926,0.001000002180675437
small M,177.8616205807948,-0.12654567017478358,0.001,1.0313422312099462e-6,0.0008823174741766492,0.969824217629236,9.505890857181834e-7,-0.0003133434822546804,173.68322440338937,1.7406498667080945e-5,0.00036546058881416557,0.00100000223304118
small M,178.69274964892935,-0.1265495319636859,0.001,1.0313268197087416e-6,0.0008836800934938613,0.9644865470706013,9.530760048224221e-7,-0.00037439041422895544,173.73703786477577,1.7239063734205412e-5,0.00036066433993103136,0.0010000022834873634
small M,179.52387871706392,-0.12655323276160602,0.001,1.0313117281058719e-6,0.0008850144274670395,0.9592191115529153,9.555093106295768e-7,-0.00043633342464807247,173.7894061639545,1.7073832483156382e-5,0.0003559751740656869,0.001000002332091304
small M,180.35500778519847,-0.1265567796451795,0.001,1.0312969473837746e-6,0.0008863213260492533,0.9540202248801715,9.578918289511123e-7,-0.00049914603624169,173.84037941092583,1.691077167258409e-5,0.0003513897849560417,0.0010000023789259755
small M,181.18613685333304,-0.12656017933423455,0.001,1.0312824687337655e-6,0.0008876016053649161,0.948888263855091,9.602190256122604e-7,-0.0005628035494016316,173.89000555686437,1.6749848608546435e-5,0.00034690499904429725,0.0010000024240418759
small M,182.01726592146755,-0.12656343979178816,0.001,1.0312682192105713e-6,0.00088885606924804,0.9438217045907376,9.588108970467449e-7,-0.0006272828530986905,173.93833583225302,1.6591034764677666e-5,0.0003425172841633878,0.001000002457884178
small M,182.8483949896021,-0.12656736657828196,0.001,1.0312219068404706e-6,0.0008900952972519554,0.9388390094937527,8.980320278039483e-7,-0.0006925622640054671,173.988111374365,1.643611722587891e-5,0.0003379771192176355,0.0009999976670100861
small M,183.67952405773664,-0.1265703782657751,0.001,1.0312078818451458e-6,0.000891299732192909,0.9338989534596274,8.864021284914665e-7,-0.0007586213975219697,174.03402181788968,1.6281405994211512e-5,0.000333769892422852,0.0009999976495648276
small M,184.51065312587122,-0.12657326946508046,0.001,1.0311940047710573e-6,0.000892480637547725,0.9290199715193036,8.883255345369525e-7,-0.000825441048004217,174.07876767601653,1.612871864620474e-5,0.00032965079038806133,0.0009999976139788381
small M,185.34178219400576,-0.12657604221948682,0.001,1.0311804044532844e-6,0.0008936385608420182,0.9242006217321852,8.902335789625566e-7,-0.0008930030756903074,174.12237708519487,1.597801326159947e-5,0.00032561817868297094,0.0009999975796434262
small M,186.17291126214033,-0.12657870147612182,0.001,1.0311670736806836e-6,0.0008947741472171461,0.9194395978396165,8.92110295410524e-7,-0.0009612903301324898,174.16488709041238,1.5829260259357285e-5,0.00032166956264930227,0.0009999975465570835
small M,187.00404033027488,-0.12658125194955933,0.001,1.0311540052024706e-6,0.0008958880180740712,0.9147356379445633,8.939574122452505e-7,-0.001030286567924167,174.2063332499298,1.5682430570758955e-5,0.0003178025402146428,0.0009999975146752589
small M,187.8351693984094,-0.12658369812726017,0.001,1.0311411920197868e-6,0.0008969807720912958,0.9100875222669802,8.957766007479343e-7,-0.001099976383505841,174.24674968277498,1.5537495614914852e-5,0.0003140147999107397,0.0009999974839554717
small M,188.66629846654396,-0.12658604428176873,0.001,1.0311286273748332e-6,0.0008980529862736764,0.9054940712095463,8.975694466342194e-7,-0.001170345147756938,174.28616913759927,1.539442729139465e-5,0.0003103041167871329,0.0009999974543573428
small M,189.4974275346785,-0.12658829448216544,0.001,1.0311163047400074e-6,0.0008991052169420209,0.9009541435363375,8.99337456977796e-7,-0.0012413789533806208,174.32462305766992,1.5253197972773179e-5,0.00030666834854691655,0.0009999974258423881
small M,190.32855660281308,-0.12659045260482088,0.001,1.0311042178076325e-6,0.0009001380006675518,0.8964666346563966,9.010820634583309e-7,-0.001313064565266463,174.3621416422351,1.5113780497112403e-5,0.0003031054318923046,0.0009999973983739828
small M,191.15968567094762,-0.1265925223434936,0.001,1.0310923604803217e-6,0.0009011518551547069,0.8920304750047114,9.028046201619222e-7,-0.0013853893770903703,174.39875390447037,1.4976148160381535e-5,0.00029961337906840926,0.000999997371917193
small M,191.9908147390822,-0.12659450721882173,0.001,1.0310807268618096e-6,0.000902147280075831,0.8876446285140874,9.045064204946041e-7,-0.0014583413709846431,174.43448772624714,1.4840274708853498e-5,0.000296190274590602,0.0009999973464387114
small M,192.82194380721674,-0.1265964105872463,0.001,1.0310693112483116e-6,0.0009031247578607353,0.8833080911716407,9.061886881651154e-7,-0.0015319090814314613,174.4693699099107,1.470613433148205e-5,0.00029283427214725835,0.0009999973219067364
small M,193.6530728753513,-0.12659823564940853,0.001,1.0310581081203653e-6,0.0009040847544441912,0.8790198896543799,9.078525908854827e-7,-0.001606081562292562,174.5034262272715,1.4573701652292729e-5,0.0002895435916622363,0.0009999972982909164
small M,194.48420194348586,-0.12659998545805407,0.001,1.0310471121350664e-6,0.0009050277199738842,0.8747790800385636,9.09499235410141e-7,-0.0016808483566657251,174.53668146597465,1.4442951722789912e-5,0.00028631651651202586,0.000999997275562248
small M,195.31533101162043,-0.12660166292547959,0.001,1.031036318118721e-6,0.0009059540894814352,0.870584746578111,9.111296745697307e-7,-0.0017561994692211402,174.56915947342011,1.4313860014405771e-5,0.00028315139088300884,0.000999997253693012
small M,196.14646007975495,-0.1266032708305479,0.001,1.0310257210599259e-6,0.0009068642835186629,0.8664360005474759,9.127449131821658e-7,-0.001832125340723307,174.60088319836768,1.4186402410988129e-5,0.00028004661726569596,0.000999997232656677
small M,196.97758914788955,-0.12660481182530472,0.001,1.0310153161029086e-6,0.0009077587087613288,0.8623319791450336,9.143459061628572e-7,-0.0019086168244818991,174.6318747303882,1.406055520135261e-5,0.00027700065407400623,0.0009999972124278942
small M,197.80871821602406,-0.12660628844121863,0.001,1.031005098541316e-6,0.0009086377585822532,0.8582718444530231,9.159335561677753e-7,-0.001985665164299713,174.66215533727222,1.3936295071897128e-5,0.0002740120133832985,0.0009999971929823737
small M,198.63984728415863,-0.1266077030950729,0.001,1.0309950638122342e-6,0.0009095018135957556,0.8542547824506588,9.175087293681358e-7,-0.002063261975087085,174.69174550053506,1.3813599099298196e-5,0.0002710792587802928,0.000999997174296855
small M,199.47097635229318,-0.1266090580945267,0.001,1.0309852074904932e-6,0.0009103512421749459,0.8502800020769827,9.190722457673029e-7,-0.0021413992224574773,174.72066494911522,1.3692444743280058e-5,0.0002682010033182025,0.0009999971563490573
small M,200.30210542042775,-0.12661035564337092,0.001,1.0309755252833368e-6,0.0009111864009436988,0.8463467343405792,9.206248925372717e-7,-0.002220069206021498,174.74893269138585,1.3572809839482939e-5,0.0002653759075712664,0.0009999971391176066
small M,201.1332344885623,-0.1266115978464938,0.001,1.0309660130252638e-6,0.0009120076352445443,0.8424542314731749,9.221674100590037e-7,-0.0022992645425141747,174.77656704556452,1.3454672592414063e-5,0.0002626026777827785,0.0009999971225820314
small M,201.96436355669687,-0.1266127867145788,0.001,1.0309566666731787e-6,0.0009128152795840751,0.8386017661246546,9.237005096334402e-7,-0.002378978150192178,174.80358566862768,1.3338011568506781e-5,0.0002598800641011312,0.0009999971067226824
small M,202.7954926248314,-0.12661392416854722,0.001,1.030947482301695e-6,0.0009136096580569996,0.8347886305969296,9.252248651101726e-7,-0.002459203234156081,174.8300055838033,1.3222805689275168e-5,0.0002572068588991665,0.000999997091520687
small M,203.62662169296598,-0.12661501204376308,0.001,1.0309384560987559e-6,0.0009143910847501195,0.8310141361144304,9.267411189090438e-7,-0.002539933272524446,174.85584320672626,1.3109034224573956e-5,0.00025458189517328644,0.0009999970769579483
small M,204.45775076110053,-0.1266160520940161,0.001,1.0309295843613842e-6,0.0009151598641273795,0.8272776121291652,9.282498826811943e-7,-0.0026211620034043695,174.8811143703381,1.2996676785971714e-5,0.0002520040450146692,0.000999997063017066
small M,205.2888798292351,-0.12661704599529186,0.001,1.0309208634916375e-6,0.000915916291396935,0.8235784056582308,9.297517371404548e-7,-0.0027028834128712477,174.9058343485873,1.2885713320224177e-5,0.0002494722181527777,0.0009999970496813399
small M,206.12000889736962,-0.1266179953493477,0.001,1.03091228999278e-6,0.0009166606528613716,0.8199158806521034,9.398206092101728e-7,-0.0027850917223475173,174.93001787901244,1.2776124102868896e-5,0.00024698536056448964,0.0009999970369346948
small M,206.9511379655042,-0.1266189016871,0.001,1.0309038604656214e-6,0.000917393226251861,0.816289417391831,9.512282687947226e-7,-0.002867781379173184,174.95367918425436,1.2667889731924232e-5,0.00024454245314623965,0.0009999970247617038
small M,207.78226703363873,-0.1266197664718391,0.001,1.0308955716049682e-6,0.0009181142810471899,0.8126984119136451,9.624755010540209e-7,-0.002950947045372976,174.97683199256937,1.2560991121706401e-5,0.00024214251044637342,0.0009999970131475036
small M,208.61339610177328,-0.12662059110227872,0.001,1.0308874201962955e-6,0.0009188240787784721,0.8091422754594166,9.735666004741109e-7,-0.0030345835881973506,174.99948955738878,1.2455409496759474e-5,0.0002397845794511813,0.0009999970020778048
small M,209.44452516990785,-0.1266213769154497,0.001,1.0308794031125244e-6,0.0009195228733202487,0.805620433951542,9.845057088242385e-7,-0.0031186860710240524,175.0216646759744,1.2351126385895828e-5,0.00023746773842896196,0.0009999969915388642
small M,210.2756542380424,-0.12662212518944982,0.001,1.0308715173109742e-6,0.0009202109111687759,0.8021323274910265,9.952968264368394e-7,-0.0032032497448060094,175.0433697072298,1.2248123616357219e-5,0.00023519109582020858,0.0009999969815174307
small M,211.10678330617696,-0.1266227599391338,0.001,1.0308662031405173e-6,0.0009208884999477869,0.7986759423097727,8.898541141167917e-7,-0.0032882700400538594,175.06434851373405,1.214628290158959e-5,0.00023298208510629664,0.0009999973152606464
small M,211.9379123743115,-0.12662343573433482,0.001,1.0308585873633398e-6,0.0009215557493112285,0.7952536743637145,8.990121156596696e-7,-0.0033737425593159784,175.08514503744485,1.2045787346074682e-5,0.00023078378784943676,0.0009999973076205899
small M,212.76904144244608,-0.12662407773809636,0.001,1.0308510864368822e-6,0.0009222129391247783,0.7918635467702492,9.083914980275408e-7,-0.0034596630704010643,175.10550692387608,1.1946519637111847e-5,0.0002286230990272524,0.0009999972993552078
small M,213.6001705105806,-0.1266246867807081,0.001,1.030843705157433e-6,0.0009228602893443806,0.7885050473193546,9.176554031168915e-7,-0.003546027498692746,175.1254441170759,1.1848462445359257e-5,0.00022649932457115968,0.0009999972915080884
small M,214.4312995787152,-0.12662526388148487,0.001,1.0308364408922471e-6,0.000923498013350292,0.7851776801819836,9.268057096833063e-7,-0.003632831922648214,175.1449670217746,1.1751599005626318e-5,0.00022441170903247584,0.000999997284072698
small M,215.2624286468497,-0.12662581001539447,0.001,1.0308292910538408e-6,0.0009241263185770846,0.7818809611315409,9.358452418251231e-7,-0.0037200725668665355,175.16408569815516,1.165591281934068e-5,0.0002223595211478871,0.000999997277039696
small M,216.09355771498429,-0.1266263261142665,0.001,1.0308222531206784e-6,0.0009247454067199715,0.778614417159873,9.447767504869154e-7,-0.0038077457969476693,175.18280987229045,1.1561387648595944e-5,0.00022034205328686288,0.0009999972704000004
small M,216.92468678311883,-0.12662681306863016,0.001,1.0308153246350596e-6,0.0009253554739311924,0.7753775861217268,9.536028836633424e-7,-0.0038958481143864417,175.2011489485353,1.1468007511186467e-5,0.00021835862066911516,0.000999997264144886
small M,217.7558158512534,-0.12662727172946756,0.001,1.0308085032010301e-6,0.0009259567110083094,0.7721700163936276,9.623262141223438e-7,-0.003984376151760172,175.21911202139447,1.1375756675750215e-5,0.00021640856061021924,0.0009999972582659087
