type,beta,h,m,q0,q1,p,err,beta_p1,h_p1,m_p1,q0_p1,q1_p1,p_p1,err_p1
small M,7.810217917628788,-0.6174662450162566,0.08,0.009938668640155352,0.009938668640155348,0.0008184113120113716,9.849380974817793e-7,7.810217917628788,-0.6174662450162565,0.08,0.009938668640155352,0.00993866864015535,1.0,9.849380974817793e-7
small M,7.866406535741226,-0.6173270827149789,0.08,0.010022808485904706,0.010022808485904706,0.0008184113120113716,9.762153343229353e-7,7.866406535741226,-0.6173270827149789,0.08,0.010022808485904705,0.010022808485904703,1.0,9.762153343229358e-7
small M,7.9225951538536625,-0.6172153070884372,0.08,0.010108992489878291,0.01010899248987829,0.0008184113120113716,9.68856768263382e-7,7.9225951538536625,-0.6172153070884372,0.08,0.010108992489878291,0.01010899248987829,1.0,9.68856768263382e-7
small M,7.978783771966101,-0.6171300832283244,0.08,0.010197277575474265,0.010197277575474263,0.0008184113120113716,9.627982785161321e-7,7.978783771966101,-0.6171300832283245,0.08,0.010197277575474258,0.010197277575474256,1.0,9.627982783460168e-7
small M,8.034972390078536,-0.6170705881565968,0.08,0.01028772200651583,0.010287722006515829,0.0008184113120113716,9.579792339701984e-7,8.034972390078536,-0.6170705881565968,0.08,0.010287722006515829,0.010287722006515827,1.0,9.579792339701984e-7
small M,8.091161008190976,-0.6170360099527703,0.08,0.010380385357042539,0.010380385357042537,0.0008184113120113716,9.543418475829613e-7,8.091161008190976,-0.6170360099527703,0.08,0.010380385357042537,0.010380385357042537,1.0,9.54341847415846e-7
small M,8.147349626303411,-0.6170255469119876,0.08,0.010475328471687341,0.010475328471687341,0.0008184113120113716,9.518305468950732e-7,8.147349626303411,-0.6170255469119876,0.08,0.010475328471687341,0.010475328471687341,1.0,9.518305467294726e-7
small M,8.203538244415851,-0.6170384067345565,0.08,0.010572613415614595,0.010572613415614595,0.0008184113120113716,9.503913523367321e-7,8.203538244415851,-0.6170384067345565,0.08,0.010572613415614598,0.010572613415614598,1.0,9.503913521726551e-7
small M,8.259726862528286,-0.617073805747997,0.08,0.010672303412935378,0.010672303412935376,0.0008184113120113716,9.499712636861692e-7,8.259726862528286,-0.617073805747997,0.08,0.010672303412935376,0.010672303412935374,1.0,9.499712636861693e-7
small M,8.315915480640726,-0.6171309681629842,0.08,0.010774462772464228,0.010774462772464225,0.0008184113120113716,9.505176517910278e-7,8.315915480640726,-0.6171309681629842,0.08,0.010774462772464228,0.010774462772464227,1.0,9.505176517910277e-7
small M,8.37210409875316,-0.6172091253649334,0.08,0.010879156799634472,0.01087915679963447,0.0008184113120113716,9.519776516091302e-7,8.37210409875316,-0.6172091253649334,0.08,0.010879156799634469,0.010879156799634467,1.0,9.519776516091305e-7
small M,8.4282927168656,-0.6173075152433469,0.08,0.010986451693353588,0.010986451693353586,0.0008184113120113716,9.542975621113823e-7,8.4282927168656,-0.6173075152433471,0.08,0.01098645169335358,0.01098645169335358,1.0,9.54297562269279e-7
small M,8.484481334978035,-0.6174253815614186,0.08,0.011096414426555335,0.011096414426555335,0.0008184113120113716,9.574222480368472e-7,8.484481334978035,-0.6174253815614186,0.08,0.011096414426555342,0.011096414426555339,1.0,9.57422248036847e-7
small M,8.540669953090473,-0.6175619733687789,0.08,0.01120911260919777,0.01120911260919777,0.0008184113120113716,9.612945489634122e-7,8.540669953090473,-0.6175619733687789,0.08,0.011209112609197776,0.011209112609197774,1.0,9.612945488086521e-7
small M,8.59685857120291,-0.6177165444606401,0.08,0.011324614332466539,0.011324614332466537,0.0008184113120113716,9.658546987617453e-7,8.59685857120291,-0.6177165444606401,0.08,0.01132461433246654,0.01132461433246654,1.0,9.658546990681078e-7
small M,8.653047189315348,-0.6178883528869723,0.08,0.011442987992977759,0.011442987992977757,0.0008184113120113716,9.71039763549629e-7,8.653047189315348,-0.6178883528869723,0.08,0.01144298799297776,0.01144298799297776,1.0,9.710397635496287e-7
small M,8.709235807427785,-0.6180766605157,0.08,0.011564302095836145,0.011564302095836145,0.0008184113120113716,9.767830963961321e-7,8.709235807427785,-0.6180766605157,0.08,0.011564302095836138,0.011564302095836138,1.0,9.767830963961325e-7
small M,8.765424425540223,-0.6182807326542317,0.08,0.011688625035497974,0.011688625035497974,0.0008184113120113716,9.830138305113482e-7,8.765424425540223,-0.6182807326542317,0.08,0.011688625035497982,0.01168862503549798,1.0,9.830138305113474e-7
small M,8.82161304365266,-0.6184998377339663,0.08,0.0118160248534858,0.011816024853485799,0.0008184113120113716,9.896562506715723e-7,8.82161304365266,-0.6184998377339663,0.08,0.011816024853485802,0.011816024853485797,1.0,9.896562508183833e-7
small M,8.877801661765098,-0.6187332470862981,0.08,0.011946568952770626,0.011946568952770624,0.0008184113120113716,9.965380422085544e-7,8.877801661765098,-0.6187332470862981,0.08,0.011946568952770622,0.011946568952770619,1.0,9.965380420633482e-7
small M,8.933990279877534,-0.6189802488740145,0.08,0.012080312396073477,0.012080312396073477,0.0008184113120113716,9.510520358976961e-7,8.933990279877534,-0.6189802488740145,0.08,0.01208031239607347,0.012080312396073472,1.0,9.510520358976966e-7
small M,8.990178897989972,-0.6192400918185668,0.08,0.012217343208965229,0.012217343208965229,0.0008184113120113716,9.585256988641257e-7,8.990178897989972,-0.6192400918185668,0.08,0.012217343208965227,0.012217343208965226,1.0,9.58525698864126e-7
small M,9.046367516102409,-0.6195120688561048,0.08,0.012357713841976774,0.01235771384197677,0.0008184113120113716,9.66051951277621e-7,9.046367516102409,-0.6195120688561048,0.08,0.012357713841976778,0.012357713841976778,1.0,9.660519512776204e-7
small M,9.102556134214847,-0.6197954618526709,0.08,0.012501486091593688,0.012501486091593688,0.0008184113120113716,9.735319163104535e-7,9.102556134214847,-0.6197954618526709,0.08,0.012501486091593692,0.012501486091593692,1.0,9.73531916310453e-7
small M,9.158744752327284,-0.6200895555043213,0.08,0.012648719438719641,0.01264871943871964,0.0008184113120113716,9.808610023197308e-7,9.158744752327284,-0.6200895555043213,0.08,0.012648719438719641,0.012648719438719638,1.0,9.80861002182585e-7
small M,9.214933370439722,-0.6203936376004044,0.08,0.01279947063938539,0.01279947063938539,0.0008184113120113716,9.87929001672558e-7,9.214933370439722,-0.6203936376004043,0.08,0.01279947063938539,0.012799470639385389,1.0,9.879290015370275e-7
small M,9.271121988552158,-0.6207069994157426,0.08,0.012953793274313232,0.01295379327431323,0.0008184113120113716,9.945354075545226e-7,9.271121988552158,-0.6207069994157426,0.08,0.012953793274313223,0.012953793274313225,1.0,9.94535407420607e-7
small M,9.327310606664597,-0.6210289531617579,0.08,0.013111724911438504,0.013111724911438503,0.0008184113120113716,9.514054414322879e-7,9.327310606664597,-0.6210289531617579,0.08,0.013111724911438503,0.013111724911438503,1.0,9.514054414322879e-7
small M,9.383499224777035,-0.6213587649150367,0.08,0.01327333618729334,0.013273336187293339,0.0008184113120113716,9.571331756237598e-7,9.383499224777035,-0.6213587649150367,0.08,0.013273336187293336,0.013273336187293334,1.0,9.571331754930681e-7
small M,9.43968784288947,-0.6216957560455296,0.08,0.013438656263838023,0.013438656263838021,0.0008184113120113716,9.6214612891311e-7,9.43968784288947,-0.6216957560455296,0.08,0.013438656263838018,0.013438656263838023,1.0,9.621461289131103e-7
small M,9.49587646100191,-0.6220392373498633,0.08,0.013607721531360492,0.01360772153136049,0.0008184113120113716,9.663215340756317e-7,9.49587646100191,-0.6220392373498634,0.08,0.013607721531360497,0.013607721531360494,1.0,9.663215340756315e-7
small M,9.552065079114344,-0.6223885264687987,0.08,0.013780562885619192,0.013780562885619192,0.0008184113120113716,9.69536467449737e-7,9.552065079114344,-0.6223885264687988,0.08,0.01378056288561919,0.01378056288561919,1.0,9.695364674497373e-7
small M,9.608253697226784,-0.6227429488725249,0.08,0.013957205251570372,0.013957205251570376,0.0008184113120113716,9.716694106363595e-7,9.608253697226784,-0.6227429488725249,0.08,0.013957205251570376,0.013957205251570376,1.0,9.716694106363593e-7
small M,9.664442315339219,-0.6231018389389075,0.08,0.014137667117456714,0.014137667117456714,0.0008184113120113716,9.726019868425346e-7,9.664442315339219,-0.6231018389389075,0.08,0.014137667117456714,0.014137667117456714,1.0,9.726019868425346e-7
small M,9.720630933451659,-0.6234645411167303,0.08,0.014321960085946502,0.014321960085946502,0.0008184113120113716,9.722208394965128e-7,9.720630933451659,-0.6234645411167303,0.08,0.014321960085946503,0.014321960085946502,1.0,9.722208393753896e-7
small M,9.776819551564094,-0.6238304111638943,0.08,0.014510088449395558,0.014510088449395558,0.0008184113120113716,9.704196235366246e-7,9.776819551564094,-0.6238304111638943,0.08,0.014510088449395558,0.014510088449395563,1.0,9.704196235366246e-7
small M,9.833008169676532,-0.6241988174484573,0.08,0.014702048796555239,0.014702048796555237,0.0008184113120113716,9.67101058370901e-7,9.833008169676532,-0.6241988174484573,0.08,0.014702048796555229,0.014702048796555227,1.0,9.6710105825291e-7
small M,9.889196787788968,-0.624569142298323,0.08,0.014897829658184498,0.014897829658184496,0.0008184113120113716,9.621791194515266e-7,9.889196787788968,-0.624569142298323,0.08,0.014897829658184496,0.014897829658184496,1.0,9.621791194515266e-7
small M,9.945385405901407,-0.6249407833451516,0.08,0.01509741122264985,0.015097411222649848,0.0008184113120113716,9.556559664686285e-7,9.945385405901407,-0.6249407833451516,0.08,0.015097411222649846,0.015097411222649848,1.0,9.556559664686285e-7
small M,10.001574024013843,-0.6253131312754496,0.08,0.015300779479907703,0.015300779479907703,0.0008184113120113716,9.920043294631918e-7,10.001574024013843,-0.6253131312754496,0.08,0.015300779479907706,0.015300779479907704,1.0,9.920043294631916e-7
small M,10.057762642126281,-0.6256856657677893,0.08,0.015507868230705756,0.015507868230705756,0.0008184113120113716,9.811480036244375e-7,10.057762642126281,-0.6256856657677893,0.08,0.015507868230705756,0.015507868230705756,1.0,9.811480036244375e-7
small M,10.113951260238718,-0.6260578154943988,0.08,0.01571864570798953,0.01571864570798953,0.0008184113120113716,9.685070412363444e-7,10.113951260238718,-0.6260578154943988,0.08,0.01571864570798953,0.01571864570798953,1.0,9.685070412363444e-7
small M,10.170139878351156,-0.6264290273067281,0.08,0.01593307183395145,0.01593307183395145,0.0008184113120113716,9.981473673718888e-7,10.170139878351156,-0.6264290273067282,0.08,0.015933071833951425,0.01593307183395143,1.0,9.98147367589641e-7
small M,10.226328496463593,-0.6267988480572586,0.08,0.016151051965840383,0.016151051965840383,0.0008184113120113716,9.807378149475035e-7,10.226328496463593,-0.6267988480572586,0.08,0.01615105196584037,0.016151051965840373,1.0,9.807378147326923e-7
small M,10.28251711457603,-0.6271667701630667,0.08,0.016372528243826796,0.016372528243826807,0.0008184113120113716,9.61537802168932e-7,10.28251711457603,-0.6271667701630667,0.08,0.016372528243826814,0.01637252824382691,1.0,9.615378023808315e-7
small M,10.338705732688467,-0.6275323082184066,0.08,0.016597434389854233,0.016597434389854285,0.0008184113120113716,9.834486029247606e-7,10.338705732688467,-0.6275323082184066,0.08,0.016597434389854285,0.016597434389855358,1.0,9.834486039698678e-7
small M,10.394894350800906,-0.6278950859513106,0.08,0.016825648763205706,0.01682564876320619,0.0008184113120113716,9.595204582070851e-7,10.394894350800906,-0.6278950859513106,0.08,0.016825648763206174,0.016825648763219122,1.0,9.59520471196916e-7
small M,10.451082968913342,-0.6282546399449229,0.08,0.017057104553289026,0.017057104553294032,0.0008184113120113716,9.762985549578273e-7,10.451082968913342,-0.6282546399449229,0.08,0.01705710455329404,0.017057104553430267,1.0,9.762986792283292e-7
small M,10.50727158702578,-0.6286106191202163,0.08,0.01729167980511252,0.017291679805158,0.0008184113120113716,9.90593598321375e-7,10.50727158702578,-0.6286106191202164,0.08,0.01729167980515795,0.01729167980639673,1.0,9.90594638981323e-7
small M,10.563460205138217,-0.6289627034952974,0.08,0.017529244161740686,0.017529244162098213,0.0008184113120113716,9.592068514918043e-7,10.563460205138217,-0.6289627034952974,0.08,0.017529244162097914,0.017529244171834536,1.0,9.592143459065496e-7
small M,10.619648823250655,-0.6293105058135988,0.08,0.017769710476606408,0.01776971047906972,0.0008184113120113716,9.682063376341711e-7,10.619648823250655,-0.6293105058135988,0.08,0.017769710479067693,0.01776971054615379,1.0,9.682534103835313e-7
small M,10.675837441363091,-0.629653760179213,0.08,0.018012935836092443,0.018012935850767034,0.0008184113120113716,9.74691107685392e-7,10.675837441363091,-0.629653760179213,0.08,0.018012935850755023,0.018012936250405932,1.0,9.749451556076189e-7
small M,10.73202605947553,-0.6299921975558562,0.08,0.01825878815230029,0.018258788227938475,0.0008184113120113716,9.786468873737683e-7,10.73202605947553,-0.6299921975558564,0.08,0.018258788227876462,0.018258790287821704,1.0,9.798245429642303e-7
small M,10.788214677587966,-0.6303255763594144,0.08,0.018507130364075367,0.018507130701649117,0.0008184113120113716,9.800859265102966e-7,10.788214677587966,-0.6303255763595337,0.08,0.018507130701313754,0.018507139894863574,1.0,9.84771737333053e-7
small M,10.844403295700404,-0.6306536820782827,0.08,0.018757820898326255,0.018757822203885915,0.0008184113120113716,9.790460850340216e-7,10.844403295700404,-0.6306536821451084,0.08,0.01875782217025474,0.0187578577261269,1.0,9.949565700938415e-7
small M,10.90059191381284,-0.6309763267331137,0.08,0.01901071384776091,0.019010718226949094,0.0008184113120113716,9.755895641418817e-7,10.90059191381284,-0.6309763638820158,0.08,0.019010700379797033,0.019010819643554843,1.0,9.803360648682449e-7
small M,10.956780531925277,-0.6312933481283454,0.08,0.019265658828563383,0.019265671579638394,0.0008184113120113716,9.698656780051487e-7,10.956780531925277,-0.6312934570499679,0.08,0.019265619993128955,0.01926596984487942,1.0,9.675479617854755e-7
small M,11.012969150037716,-0.6316045764573155,0.08,0.01952251605759407,0.019522548317393165,0.0008184113120113716,9.969051983898322e-7,11.012969150037716,-0.6316048175598268,0.08,0.019522435733341614,0.01952333812236096,1.0,9.92730478093519e-7
small M,11.069157768150152,-0.6319558174195763,0.08,0.020041933179949324,0.020042011753770957,3578.588671711715,4.378235905752837e-6,11.069157768150152,-0.6319104166012519,0.08,0.019780958858485527,0.01978301076787242,1.0,9.83656433027153e-7
small M,11.12534638626259,-0.6322626124017934,0.08,0.020446277830134262,0.020449898677575316,118.77906211205837,5.06248771524704e-6,11.12534638626259,-0.632210099637432,0.08,0.0200410697058377,0.02004525680150131,1.0,9.9536493689769e-7
small M,11.181535004375027,-0.6325520660496138,0.08,0.02082277530513493,0.02087501501060186,11.273481706119686,6.5963579845908446e-6,11.181535004375027,-0.6325037514526933,0.08,0.020302639200412868,0.02031041689541615,1.0,9.984032691040243e-7
small M,11.237723622487465,-0.6328270548449016,0.08,0.021066179807228344,0.02134834066828815,2.806058110843324,1.1309158678615903e-5,11.237723622487465,-0.6327910730059629,0.08,0.02056562811109173,0.020661157682803383,1.0,7.817058344341805e-6
small M,11.293912240599902,-0.6330943665044854,0.08,0.02116039023207923,0.021949101981125922,1.423180605949023,1.6161101276522457e-5,11.293912240599902,-0.6330722851348359,0.08,0.020829774540567864,0.02137415336050113,1.0,2.321852942313357e-5
small M,11.35010085871234,-0.6333528742897161,0.08,0.02117402077356041,0.022686980492070748,1.0523923418052046,1.794139950754655e-5,11.35010085871234,-0.6333473779003066,0.08,0.021094931469018457,0.022658390184710123,1.0,2.7915446601550852e-5
small M,11.406289476824776,-0.633598824341945,0.08,0.02116137590200787,0.02351155512494435,0.9150436424642366,1.7003642926892917e-5,11.406289476824776,-0.6336163581656816,0.08,0.021360954286304846,0.02427796849490843,1.0,1.8894811417787696e-5
small M,11.462478094937214,-0.6338305414608391,0.08,0.02114492607947574,0.024369269833258603,0.8508896313776103,1.4746756839239254e-5,11.462478094937214,-0.6338792482687494,0.08,0.021627701257712278,0.02592621457208346,1.0,9.533539342915638e-6
small M,11.518666713049651,-0.6340482296805493,0.08,0.021131023458248882,0.025224810932842016,0.814872826760603,1.2176308895981297e-5,11.518666713049651,-0.6341360847022082,0.08,0.021895033939719994,0.02747353431800976,1.0,4.197393757609697e-6
small M,11.57485533116209,-0.6342529121481189,0.08,0.021120453587501014,0.02605960930469441,0.7914275990429432,9.784893270986815e-6,11.57485533116209,-0.634386916814687,0.08,0.022162817545299335,0.028897681437782347,1.0,1.7444286239026798e-6
small M,11.631043949274526,-0.6344458068436434,0.08,0.021112572488651535,0.02686552496713001,0.7743243422480895,7.7437543723106e-6,11.631043949274526,-0.6346318055431891,0.08,0.022430921259063877,0.03021153915841567,1.0,9.984733034855357e-7
small M,11.687232567386964,-0.6346280866282301,0.08,0.021106515222511727,0.027639708726236816,0.7607489515897247,6.047648925679257e-6,11.687232567386964,-0.6348708221861579,0.08,0.02269921850334292,0.031430565590245145,1.0,9.972815654923842e-7
small M,11.7434211854994,-0.6348009052124599,0.08,0.02110097548130106,0.02837983529355779,0.7491768222012855,4.456212867456538e-6,11.7434211854994,-0.6351040472248679,0.08,0.02296758715685377,0.03256787688680085,1.0,9.93303116965809e-7
small M,11.799609803611837,-0.6349663716888327,0.08,0.021089584223073405,0.02906616410768044,0.7377090772357217,9.946033160463769e-7,11.799609803611837,-0.6353315691992403,0.08,0.023235909728182735,0.03362814985718093,1.0,9.974229360563988e-7
small M,11.855798421724273,-0.6351247707487413,0.08,0.02107534619358065,0.02971617777334116,0.7269237443405343,3.133951797319837e-6,11.855798421724273,-0.6355534836428374,0.08,0.02350407348665677,0.034638116833675736,1.0,9.930376376493978e-7
small M,11.911987039836712,-0.6352728424380429,0.08,0.021076145273116638,0.03039220521258167,0.7197221630949644,2.8307360972764396e-6,11.911987039836712,-0.635769892080267,0.08,0.023771970553556922,0.035596226295177884,1.0,9.943791533274062e-7
small M,11.968175657949148,-0.6354139869483126,0.08,0.021077662225449035,0.031044297392176526,0.7130245699304911,2.2031861823038167e-6,11.968175657949148,-0.6359809010893873,0.08,0.02403949795668761,0.03650841868543774,1.0,9.994210140499405e-7
small M,12.024364276061586,-0.63554901344419,0.08,0.021078523034631758,0.03167052723514598,0.7065564729293754,1.702537042106835e-6,12.024364276061586,-0.6361866214291547,0.08,0.02430655765160685,0.03737954820540552,1.0,9.93943995657483e-7
small M,12.080552894174023,-0.6356783526607319,0.08,0.021078829058142085,0.03227352794235313,0.7003139918016892,1.3249689147889624e-6,12.080552894174023,-0.6363871672335543,0.08,0.024573056512665663,0.03821353403077193,1.0,9.923271566983122e-7
small M,12.136741512286461,-0.635802449340481,0.08,0.021078329119560993,0.03285457846530692,0.6942464563458284,9.928232025552876e-7,12.136741512286461,-0.6365826552710381,0.08,0.02483890629707079,0.039013710785551076,1.0,9.935732901901394e-7
small M,12.192930130398898,-0.635921645610769,0.08,0.02107728089223136,0.03341609980177304,0.6883758264986315,9.905059609156156e-7,12.192930130398898,-0.6367732042675982,0.08,0.025104023585326745,0.03978294279010711,1.0,9.867563982580736e-7
small M,12.249118748511336,-0.63603611566477,0.08,0.021076170323805633,0.03396073893651392,0.6827376819573188,9.987771375356965e-7,12.249118748511336,-0.6369589342951926,0.08,0.0253683296998253,0.040523613318209716,1.0,9.8975853513561e-7
small M,12.305307366623772,-0.63614611802582,0.08,0.02107510023606919,0.03448986752795329,0.6773202099662867,9.96355891748599e-7,12.305307366623772,-0.6371399662183044,0.08,0.025631750606272433,0.041237857010995554,1.0,9.970188617126123e-7
small M,12.36149598473621,-0.636251911789864,0.08,0.02107406922659443,0.035004453565740404,0.6721027650933324,9.891626785787763e-7,12.36149598473621,-0.6373164211837261,0.08,0.025894216804832525,0.041927586515480716,1.0,9.87487714503554e-7
small M,12.417684602848647,-0.6363537524149729,0.08,0.021073009096283943,0.035505211618131756,0.6670616625050201,9.999099262270833e-7,12.417684602848647,-0.6374884202156166,0.08,0.02615566319107387,0.042594373174010644,1.0,9.862074771692983e-7
small M,12.473873220961085,-0.6364518114152865,0.08,0.02107208633629317,0.035993294056006195,0.662197420907852,9.877433425569898e-7,12.473873220961085,-0.6376560838087773,0.08,0.026416028925362375,0.043239684794042804,1.0,9.903484941103936e-7
small M,12.530061839073522,-0.6365463224351549,0.08,0.0210711784532972,0.03646912463480305,0.6574855539132498,9.8843717246683e-7,12.530061839073522,-0.6378195315989968,0.08,0.026675257284146384,0.04386483546007167,1.0,9.970740850813186e-7
small M,12.58625045718596,-0.6366374531999246,0.08,0.021070345688070334,0.03693346645518857,0.65291982900998,9.884242295266671e-7,12.58625045718596,-0.6379788818975265,0.08,0.026933295564775493,0.044471051842855894,1.0,9.855137547170645e-7
small M,12.642439075298396,-0.6367253692729599,0.08,0.021069605821028833,0.03738692671810329,0.6484912510811581,9.851639137854763e-7,12.642439075298396,-0.6381342519918258,0.08,0.027190094746643884,0.04505931766656259,1.0,9.883124524084628e-7
small M,12.698627693410833,-0.6368102429254713,0.08,0.021068912145538837,0.03782993503811435,0.6441870277807075,9.925411291019671e-7,12.698627693410833,-0.6382857571683207,0.08,0.027445609584815327,0.04563064747223802,1.0,9.85876367320858e-7
small M,12.754816311523271,-0.636892202113206,0.08,0.021068330906364282,0.038263100303776665,0.6400039541570748,9.946689976008994e-7,12.754816311523271,-0.6384335116347477,0.08,0.027699798092692938,0.04618588386814618,1.0,9.95436970989099e-7
small M,12.811004929635708,-0.636971379428446,0.08,0.021067877333531725,0.03868688664929209,0.6359354580456046,9.888969413509192e-7,12.811004929635708,-0.6385776267526764,0.08,0.027952621904525715,0.04672588336615673,1.0,9.961676445082162e-7
small M,12.867193547748146,-0.6370478995365432,0.08,0.02106756240650197,0.039101714960902464,0.6319753193388167,9.900138576518296e-7,12.867193547748146,-0.6387182118387466,0.08,0.02820404581452527,0.047251393753786314,1.0,9.854126706794277e-7
small M,12.923382165860582,-0.6371218794765265,0.08,0.02106739483512962,0.039507971008811794,0.6281177571539166,9.97150692786151e-7,12.923382165860582,-0.6388553761506767,0.08,0.02845403697862991,0.04776305728178637,1.0,9.827953314271234e-7
small M,12.97957078397302,-0.6371934295653721,0.08,0.021067380656690855,0.03990600839232708,0.6243573503864966,9.90797988569865e-7,12.97957078397302,-0.6389892268107039,0.08,0.02870256540628432,0.048261509176398286,1.0,9.884945926527662e-7
small M,13.035759402085457,-0.6372626754232842,0.08,0.021067456424170922,0.04029603898679032,0.6206849612348027,9.865807992448759e-7,13.035759402085457,-0.6391198643072988,0.08,0.02894960515575968,0.048747386305662624,1.0,9.79030147401994e-7
small M,13.091948020197895,-0.6373297169306482,0.08,0.021067621201967545,0.04067836634917338,0.6170960465078505,9.853847759978114e-7,13.091948020197895,-0.6392473951435733,0.08,0.029195130322921342,0.04922119098153222,1.0,9.763164675914829e-7
small M,13.148136638310332,-0.637394647171048,0.08,0.021067877300944837,0.04105327934534703,0.6135866138410866,9.870892101694742e-7,13.148136638310332,-0.6393719228233377,0.08,0.02943911769116132,0.04968343295077633,1.0,9.81567458120268e-7
small M,13.20432525642277,-0.6374575539850795,0.08,0.021068226636372304,0.041421047993551785,0.6101529591802883,9.91524048780951e-7,13.20432525642277,-0.6394935516002118,0.08,0.02968154547877382,0.05013458841703787,1.0,9.966284396441775e-7
small M,13.260513874535206,-0.6375185204251337,0.08,0.021068670598737786,0.041781924992951906,0.6067916297920548,9.985221960267102e-7,13.260513874535206,-0.6396123640104164,0.08,0.029922399785879177,0.05057515240941786,1.0,9.939124168563923e-7
small M,13.316702492647645,-0.6375776022899321,0.08,0.021069277882223448,0.04213625237994529,0.603502985881446,9.898940248246704e-7,13.316702492647645,-0.6397284434099239,0.08,0.030161667706150613,0.05100554442905649,1.0,9.695120336785705e-7
small M,13.372891110760081,-0.6376349175949245,0.08,0.021069919292049485,0.04248404974480489,0.6002770539371314,9.996947217888824e-7,13.372891110760081,-0.6398419475315849,0.08,0.030399316263602132,0.051426058275119826,1.0,9.89094663435061e-7
small M,13.42907972887252,-0.6376904940929947,0.08,0.021070720986688905,0.04282572226723858,0.5971176341209357,9.945022310953131e-7,13.42907972887252,-0.6399529060257712,0.08,0.030635350583830847,0.05183715823340715,1.0,9.902140626872934e-7
small M,13.485268346984956,-0.6377444185396818,0.08,0.02107162494802786,0.043161376860726804,0.5940189886480796,9.892673028486046e-7,13.485268346984956,-0.6400613809210054,0.08,0.030869767159729458,0.052239193906423974,1.0,9.656583887792571e-7
small M,13.541456965097394,-0.6377967557958478,0.08,0.021072627051918792,0.043491195856578256,0.5909784649277826,9.850887724623365e-7,13.541456965097394,-0.6401675122476873,0.08,0.03110254156169696,0.052632441864329804,1.0,9.55121650850833e-7
small M,13.59764558320983,-0.6378475663465624,0.08,0.021073726963426544,0.04381535713654527,0.5879937533799193,9.818387547901539e-7,13.59764558320983,-0.640271285412576,0.08,0.03133369337025984,0.05301725802551082,1.0,9.937708499626461e-7
small M,13.653834201322269,-0.6378969320407556,0.08,0.02107485727075962,0.04413393178364413,0.5850595333227206,9.973510203413741e-7,13.653834201322269,-0.6403723815174984,0.08,0.031563325005667935,0.053394047103060935,1.0,9.574748526088174e-7
small M,13.710022819434705,-0.6379448611252347,0.08,0.021076146082451,0.04444726942473794,0.5821798875007201,9.970530439129973e-7,13.710022819434705,-0.640471386123583,0.08,0.03179129136333036,0.05376284681168905,1.0,9.716969356737048e-7
small M,13.766211437547144,-0.6379914262449471,0.08,0.021077536899496995,0.04475543790075011,0.5793501576281499,9.950774204340733e-7,13.766211437547144,-0.640568262679011,0.08,0.03201761961845266,0.05412396892590448,1.0,9.8684690347207e-7
small M,13.82240005565958,-0.6380366786903529,0.08,0.021079024342044457,0.045058576498627635,0.5765683235782753,9.926598995444814e-7,13.82240005565958,-0.6406629624692942,0.08,0.032242339736794995,0.054477677753719804,1.0,9.511375231024474e-7
small M,13.878588673772018,-0.6380806660632654,0.08,0.021080607447476127,0.04535682330519,0.5738326573529692,9.895080695217284e-7,13.878588673772018,-0.640755777242593,0.08,0.03246539150616203,0.054824181874253204,1.0,9.667015186466692e-7
small M,13.934777291884455,-0.6381234337170855,0.08,0.021082285594962776,0.04565031051035984,0.5711415384587831,9.851317917170465e-7,13.934777291884455,-0.6408466586195616,0.08,0.03268680602486558,0.055163730997972484,1.0,9.832596995763545e-7
small M,13.990965909996893,-0.6381650532994465,0.08,0.02108399060416587,0.0459390614994843,0.5684903700057339,9.93977859591181e-7,13.990965909996893,-0.6409355463811515,0.08,0.03290661685865839,0.05549653311202252,1.0,9.484969223431982e-7
small M,14.04715452810933,-0.638205513236364,0.08,0.021085849051064802,0.04622339181290004,0.565883515623282,9.870809663645357e-7,14.04715452810933,-0.6410227359849511,0.08,0.03312476560332425,0.055822803169092675,1.0,9.654995266082904e-7
small M,14.103343146221766,-0.6382449388074912,0.08,0.021087672143839924,0.04650310810291366,0.5633107168229126,9.969496741257286e-7,14.103343146221766,-0.6411081682567283,0.08,0.033341286481757985,0.05614274039066582,1.0,9.835645106099967e-7
small M,14.159531764334204,-0.6382833231342067,0.08,0.021089568634849714,0.04677848635522733,0.5607756159325432,9.972489160552858e-7,14.159531764334204,-0.6411917714617796,0.08,0.03355621617110872,0.05645650778826237,1.0,9.496539549600089e-7
small M,14.21572038244664,-0.6383207424039239,0.08,0.02109148637415889,0.04704949012460868,0.5582735114463022,9.740701317011303e-7,14.21572038244664,-0.6412738463230441,0.08,0.03376949729637137,0.05676432443670144,1.0,9.681901672429563e-7
small M,14.271909000559079,-0.6383570283893311,0.08,0.021093755466973323,0.04731694273481872,0.5558217723886505,9.799647533916357e-7,14.271909000559079,-0.6413543229077006,0.08,0.03398116677357946,0.057066348862060315,1.0,9.878621985259204e-7
small M,14.328097618671515,-0.6383923424561487,0.08,0.021096171262185288,0.04758047382974744,0.5534072057262103,9.846339569040082e-7,14.328097618671515,-0.6414331178740987,0.08,0.03419126400940639,0.05736270767903542,1.0,9.547010634199912e-7
